鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數_num
桃園區,房地(土地+建物)+車位,新埔七街181~210號,10.55,都市：其他:商業區,,,1080911,土地1建物1車位1,十一層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118,120.47999999999999,2,2,1,有,有,9100000,85577,坡道平面,32.84,1600000,預售屋、或土地及建物分次登記案件；,RPWRMLLLMHGGFAH48DA,55.55,0.0,4.06,有,,15
桃園區,房地(土地+建物)+車位,新埔七街151~180號,14.9,都市：其他:商業區,,,1080925,土地1建物1車位1,十三層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118,157.56,3,2,2,有,有,12260000,86273,坡道平面,32.84,1500000,預售屋、或土地及建物分次登記案件；,RPSRMLLLMHGGFAH08DA,74.81,0.0,10.02,有,,15
桃園區,房地(土地+建物)+車位,新埔七街151~180號,15.84,都市：其他:商業區,,,1081007,土地1建物1車位1,六層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118,165.61,3,2,2,有,有,13350000,88499,坡道平面,32.84,1600000,預售屋、或土地及建物分次登記案件；,RPQRMLLLMHGGFAH87DA,80.57,0.0,9.72,有,,15
桃園區,房地(土地+建物)+車位,新埔七街151~180號,14.97,都市：其他:商業區,,,1091017,土地1建物1車位1,二層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118,158.22,3,2,2,有,有,13400000,94911,坡道平面,32.84,1500000,含裝潢費1250000元；預售屋、或土地及建物分次登記案件；,RPXQMLLLMHGGFAH48DA,75.33,0.0,9.92,有,,15
桃園區,房地(土地+建物)+車位,新埔七街151~180號,14.97,都市：其他:商業區,,,1090313,土地1建物1車位1,十一層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118,158.22,3,2,2,有,有,12450000,87335,坡道平面,32.84,1500000,預售屋、或土地及建物分次登記案件；,RPORMLLLMHGGFAH67DA,75.33,0.0,9.92,有,,15
桃園區,房地(土地+建物)+車位,大有路631~660號,14.93,都市：其他:住宅區,,,1100407,土地1建物1車位1,十四層,二十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820820,180.6,4,2,2,有,有,9380000,51938,坡道平面,0.0,0,,RPVNMLLLMHGGFAH97DA,138.26,2.79,12.87,有,418.0,23
桃園區,房地(土地+建物),大興西路二段69巷91~120號,10.29,都市：其他:住宅區,,,1100318,土地2建物1車位0,十層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000309,59.41,1,1,1,有,有,6070000,102171,,0.0,0,,RPVPMLNLMHGGFAH38DA,38.42,0.0,3.24,有,,15
中壢區,房地(土地+建物)+車位,五族二街151~180號,13.01,都市：其他:住宅區,,,1100131,土地1建物1車位1,九層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951105,134.91,3,2,2,有,有,7700000,57075,坡道平面,20.88,0,,RPTOMLKLKHGGFBH67DA,75.83,3.23,4.1,有,420.0,13
桃園區,房地(土地+建物)+車位,長春路31~60號,22.73,都市：其他:住宅區,,,1100331,土地1建物1車位1,三層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080321,181.82,3,2,2,有,有,12280000,69392,坡道平面,26.47,1500000,,RPVOMLQLMHGGFAH58DA,83.15,0.66,8.45,有,,14
桃園區,房地(土地+建物)+車位,長春路31~60號,22.8,都市：其他:住宅區,,,1100331,土地1建物1車位1,十層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080321,185.41000000000003,3,2,2,有,有,13500000,74871,坡道平面,26.47,1600000,,RPWOMLQLMHGGFAH68DA,83.47,3.81,8.45,有,,14
桃園區,房地(土地+建物),大興西路二段1~30號,10.47,都市：其他:住宅區,,,1100119,土地1建物1車位0,四層,十七,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840225,121.25999999999999,2,3,2,有,有,7300000,60201,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQQMLQLMHGGFAH28DA,74.81,1.14,10.57,有,423.0,17
桃園區,房地(土地+建物)+車位,新埔七街181~210號,10.26,都市：其他:商業區,,,1090428,土地1建物1車位1,五層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118,117.07,2,2,1,有,有,8980000,88235,坡道平面,31.73,1450000,預售屋、或土地及建物分次登記案件；,RPTQMLLLMHGGFAH08DA,54.1,0.0,3.95,有,169.0,15
桃園區,房地(土地+建物)+車位,新埔七街181~210號,10.26,都市：其他:商業區,,,1090510,土地1建物1車位1,六層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118,118.18,2,2,1,有,有,9300000,89056,坡道平面,32.84,1700000,預售屋、或土地及建物分次登記案件；,RPVQMLLLMHGGFAH28DA,54.1,0.0,3.95,有,,15
桃園區,房地(土地+建物)+車位,幸福路181~210號,25.11,都市：其他:住宅區,,,1100311,土地1建物1車位1,十層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,170.49,3,2,2,有,有,14360000,85486,坡道平面,25.32,1950000,,RPVRMLQKMHGGFAH78DA,84.38,5.47,7.05,有,,13
桃園區,房地(土地+建物)+車位,中華路91~120號,12.15,都市：其他:商業區,,,1091024,土地1建物1車位1,二十二層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,141.11,2,1,1,有,有,13700000,111340,坡道平面,34.23,1800000,,RPTNMLNKMHGGFAH87DA,64.11,0.0,7.9,有,,24
桃園區,房地(土地+建物)+車位,中華路91~120號,12.15,都市：其他:商業區,,,1091129,土地1建物1車位1,二十四層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,141.11,2,1,1,有,有,13760000,111901,坡道平面,34.23,1800000,,RPUNMLNKMHGGFAH97DA,64.11,0.0,7.9,有,,24
桃園區,房地(土地+建物)+車位,中華路91~120號,13.66,都市：其他:商業區,,,1091129,土地1建物1車位1,二十二層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,155.57999999999998,3,2,2,有,有,15380000,111908,坡道平面,34.23,1800000,,RPVNMLNKMHGGFAH08DA,73.86,0.0,7.89,有,,24
桃園區,房地(土地+建物),中華路91~120號,6.45,都市：其他:商業區,,,1080601,土地1建物1車位0,二十層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,62.6,1,1,1,有,有,7230000,115495,,0.0,0,,RPXNMLNKMHGGFAH28DA,39.31,0.0,2.87,有,,24
桃園區,房地(土地+建物),中華路91~120號,6.45,都市：其他:商業區,,,1080601,土地1建物1車位0,二十二層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,62.6,1,1,1,有,有,7320000,116933,,0.0,0,,RPOOMLNKMHGGFAH47DA,39.31,0.0,2.87,有,,24
桃園區,房地(土地+建物)+車位,幸福路151~180號,25.11,都市：其他:住宅區,,,1100327,土地1建物1車位1,十三層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,170.49,3,2,2,有,有,15260000,91341,坡道平面,25.32,2000000,,RPWNNLTJMHGGFAH78DA,84.38,5.47,7.05,有,,13
桃園區,房地(土地+建物)+車位,經國路61~90號,44.79,都市：其他:住宅區,,,1100407,土地1建物1車位2,三層,二十九,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,328.25,4,2,3,有,有,30880000,94075,坡道平面,0.0,0,,RPTWMLTJMHGGFAH66DA,174.34,0.0,18.66,有,425.0,29
桃園區,房地(土地+建物)+車位,幸福路181~210號,23.01,都市：其他:住宅區,,,1100309,土地1建物1車位1,三層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,157.16000000000003,3,2,2,有,有,13400000,86468,坡道平面,25.32,2000000,,RPSQMLKMLHGGFAH87DA,78.71,2.5,6.77,有,,13
桃園區,房地(土地+建物)+車位,春日路61~90號,13.68,都市：其他:商業區,,,1100321,土地2建物1車位1,十八層,二十一,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051123,171.86,3,2,2,有,有,13400000,92512,坡道平面,45.39,1700000,陽台外推；,RPQNMLLLLHGGFAH37DA,70.67,5.5,7.48,有,427.0,21
桃園區,房地(土地+建物)+車位,幸福路151~180號,23.01,都市：其他:住宅區,,,1100321,土地1建物1車位1,九層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,157.16000000000003,3,2,2,有,有,14050000,91778,坡道平面,25.32,1950000,,RPXSMLNLLHGGFAH78DA,78.71,2.5,6.77,有,,13
桃園區,房地(土地+建物)+車位,幸福路181~210號,23.01,都市：其他:住宅區,,,1100313,土地1建物1車位1,九層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,156.34,3,2,2,有,有,14120000,92887,坡道平面,25.32,1950000,,RPWTMLNLLHGGFAH78DA,78.71,2.5,6.77,有,,13
桃園區,房地(土地+建物)+車位,民族路181~210號,13.58,都市：其他:商業區,,,1100303,土地2建物1車位1,十五層,二十二,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080131,123.15,2,1,1,有,有,11180000,106556,坡道平面,29.49,1200000,,RPWNMLKKLHGGFAH77DA,57.09,0.0,6.23,有,,22
平鎮區,房地(土地+建物)+車位,中庸路121~150號,17.96,都市：其他:商業區,,,1100227,土地1建物1車位1,十二層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941006,122.42999999999999,3,2,2,有,有,6600000,53908,坡道平面,0.0,0,,RPRPMLMLMHGGFGH48DA,73.94,1.16,3.89,有,428.0,13
平鎮區,房地(土地+建物)+車位,環南路二段1~30號,9.93,都市：其他:商業區,,,1100317,土地1建物1車位1,九層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930402,123.03,3,2,2,有,有,6280000,51044,坡道平面,28.48,0,,RPPOMLQLMHGGFGH58DA,62.93,1.28,3.05,有,432.0,14
平鎮區,房地(土地+建物),環南路二段241~270號,10.96,都市：其他:住宅區,,,1100327,土地1建物1車位0,九層,十八,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880726,113.77000000000001,2,1,1,有,有,5000000,43948,,0.0,0,,RPRPMLQLMHGGFGH88DA,73.48,0.0,10.25,有,433.0,18
平鎮區,房地(土地+建物),廣明路31~60號,13.35,都市：其他:住宅區,,,1100317,土地1建物1車位0,十層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840314,110.94,4,2,2,有,有,5300000,47774,,0.0,0,,RPTNMLRLMHGGFGH98DA,73.18,0.0,8.9,有,434.0,13
龜山區,房地(土地+建物)+車位,長慶三街1~30號,17.11,都市：其他:第四種住宅區,,,1100318,土地1建物1車位1,十四層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080924,120.82,3,2,2,有,有,9550000,79043,坡道機械,14.46,0,,RPOPMLOLLHGGFHH38DA,65.22,0.0,7.73,有,435.0,15
平鎮區,房地(土地+建物)+車位,南京路102巷1~30號,23.47,都市：其他:住宅區,,,1100405,土地1建物1車位1,十二層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041006,168.35,3,2,2,有,有,8100000,48114,坡道平面,0.0,0,,RPOPMLSJMHGGFGH58DA,77.0,2.76,9.09,有,436.0,15
平鎮區,房地(土地+建物)+車位,延平路二段1~30號,9.57,都市：其他:住宅區,,,1100314,土地1建物1車位1,九層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011029,113.99,2,2,1,有,有,8200000,71936,坡道平面,0.0,0,,RPVOMLTKLHGGFGH66DA,54.06,3.15,7.98,有,438.0,15
平鎮區,房地(土地+建物)+車位,文心路91~120號,13.14,都市：其他:商業區,,,1100325,土地1建物1車位1,十層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,125.91,2,2,1,有,有,6950000,55198,坡道平面,31.42,0,,RPPNMLLMLHGGFGH97DA,57.71,0.0,6.27,有,439.0,15
蘆竹區,房地(土地+建物)+車位,大正街1~30號,16.9,都市：其他:住宅區,,,1100410,土地1建物1車位1,六層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001202,164.62,3,2,2,有,有,13500000,82007,坡道平面,36.47,0,,RPRPMLMLMHGGFEH28DA,82.18,2.77,5.15,有,440.0,15
八德區,房地(土地+建物)+車位,廣興二路61~90號,34.5,都市：其他:第二種住宅區,,,1100317,土地1建物1車位1,十七層,十七,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040804,179.92000000000002,3,2,2,有,有,11000000,61138,坡道平面,0.0,0,,RPQNMLRKMHGGFFH48DA,86.97,0.0,12.53,有,443.0,17
龍潭區,房地(土地+建物)+車位,大昌路一段61~90號,29.0,都市：其他:住宅區,,,1100224,土地1建物1車位1,八層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造、加強磚造,0950721,152.64999999999998,3,2,2,有,有,7300000,47819,坡道平面,0.0,0,,RPTNMLQLMHGGFCH58EA,84.64,0.81,8.27,有,,13
中壢區,房地(土地+建物)+車位,陸光五街1~30號,31.62,都市：其他:住宅區,,,1100413,土地1建物1車位1,五層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911114,213.10000000000002,4,2,2,有,有,8880000,41671,坡道平面,0.0,0,其他增建；,RPORMLQLMHGGFBH38EA,114.0,0.0,12.9,有,,14
中壢區,房地(土地+建物)+車位,榮安一街421~450號,30.13,都市：其他:住宅區,,,1100314,土地1建物1車位1,十層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920311,169.61,3,2,2,有,有,7200000,42450,坡道平面,0.0,0,其他增建；,RPRSOLMLMHGGFBH58EA,87.0,0.0,9.95,有,,14
桃園區,房地(土地+建物)+車位,新埔七街181~210號,10.43,都市：其他:商業區,,,1090725,土地1建物1車位1,九層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118,119.55000000000001,2,2,1,有,有,9800000,92262,坡道平面,32.84,1800000,預售屋、或土地及建物分次登記案件；,RPOPMLNLMHGGFAH77EA,50.94,0.0,7.98,有,,15
桃園區,房地(土地+建物)+車位,大有路541~570號,17.94,都市：其他:住宅區,,,1100418,土地1建物1車位1,八層,十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821224,147.42,3,1,2,有,有,7600000,51550,坡道平面,0.0,0,,RPPPMLQLMHGGFAH18EA,114.1,0.66,9.31,有,,16
龜山區,房地(土地+建物)+車位,樂善三路91~120號,15.72,都市：其他:第五種住宅區,,,1100217,土地1建物1車位1,十五層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090924,145.07,3,2,2,有,有,10100000,69033,坡道平面,27.01,1950000,,RPRNMLQKMHGGFHH68DA,76.97,0.0,5.11,有,,15
龜山區,房地(土地+建物)+車位,樂學路91~120號,18.74,都市：其他:第五種住宅區,,,1080610,土地1建物1車位1,六層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091116,176.15,4,2,2,有,有,11650000,66999,坡道平面,29.88,1850000,,RPRSMLKLMHGGFHH68DA,89.87,1.68,8.68,有,,15
龜山區,房地(土地+建物),長壽路211~240號,24.36,都市：其他:第二種住宅區,,,1100409,土地1建物1車位0,十一層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920821,136.25,3,2,2,有,有,6600000,48440,,0.0,0,,RPUNMLLLMHGGFHH58DA,81.99,0.0,10.25,有,,14
龜山區,房地(土地+建物)+車位,樂善三路91~120號,11.22,都市：其他:第五種住宅區,,,1090305,土地1建物1車位1,九層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090924,114.34,2,2,1,有,有,7350000,64415,坡道平面,28.18,1800000,預售屋、或土地及建物分次登記案件；,RPUNMLKLMHGGFHH48DA,53.17,0.0,4.93,有,,15
八德區,房地(土地+建物)+車位,中正路91~120號,13.99,都市：其他:商業區,,,1100302,土地1建物1車位1,四層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030623,123.69,2,1,2,有,有,4500000,36381,坡道平面,29.66,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLQLMHGGFFH58EA,55.59,1.22,9.22,有,459.0,15
平鎮區,房地(土地+建物),延平路三段1~30號,15.73,都市：其他:住宅區,,,1100318,土地2建物1車位0,十三層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950716,120.86,3,2,2,有,有,5800000,47989,,0.0,0,陽台外推；其他增建；,RPQPMLQLMHGGFGH88EA,74.65,0.43,13.58,有,,13
蘆竹區,房地(土地+建物)+車位,愛山街1~30號,39.97,都市：其他:住宅區,,,1100125,土地1建物1車位2,十二層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000725,306.52,3,2,2,有,有,16500000,53830,坡道平面,74.28,0,親友、員工、共有人或其他特殊關係間之交易；,RPOPMLQLMHGGFEH48EA,138.81,4.99,13.31,有,474.0,14
八德區,房地(土地+建物)+車位,陸光街31~60號,24.16,都市：其他:住宅區,,,1100413,土地1建物1車位1,五層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881125,134.41,3,2,2,有,有,5500000,40920,坡道平面,0.0,0,車位為2年抽一次親友、員工、共有人或其他特殊關係間之交易；,RPTNMLQLMHGGFFH88EA,81.78,0.0,10.22,有,479.0,13
八德區,房地(土地+建物)+車位,仁德一路31~60號,22.68,都市：其他:第二種住宅區,,,1100319,土地1建物1車位1,三層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040720,118.11000000000001,2,2,1,有,有,7050000,59690,坡道平面,0.0,0,,RPWNMLQLMHGGFFH56EA,56.88,0.0,7.46,有,480.0,13
龜山區,房地(土地+建物)+車位,樂善三路91~120號,8.49,都市：其他:第五種住宅區,,,1100329,土地1建物1車位1,三層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090924,78.97,3,2,2,有,有,5280000,66861,坡道平面,28.18,0,親友、員工、共有人或其他特殊關係間之交易；,RPPRMLQLMHGGFHH98DA,40.12,0.0,4.34,有,484.0,15
龜山區,房地(土地+建物)+車位,復興一路1~30號,26.59,都市：其他:捷運車站專用區,,,1100327,土地1建物1車位1,十一層,十八,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造、鋼骨鋼筋混凝土造,1030918,226.25,3,2,2,有,有,34000000,150276,坡道平面,29.42,0,,RPPRMLLLMHGGFHH48DA,112.38,0.0,14.8,有,485.0,18
中壢區,房地(土地+建物)+車位,榮安一街421~450號,32.88,都市：其他:住宅區,,,1100404,土地1建物1車位1,六層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920710,176.91,3,2,2,有,有,7380000,41716,坡道平面,0.0,0,其他增建；,RPOSMLRLMHGGFBH58EA,94.16,0.0,13.41,有,,14
桃園區,房地(土地+建物)+車位,中華路31~60號,19.57,都市：其他:商業區,,,1100408,土地1建物1車位1,三層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070910,196.0,4,2,2,有,有,20200000,114469,坡道平面,33.51,1600000,,RPROMLSLMHGGFAH48EA,100.85,0.0,11.38,有,,24
龍潭區,房地(土地+建物)+車位,百年二街31~60號,36.34,,鄉村區,乙種建築用地,1100330,土地2建物1車位1,五層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860626,154.68,3,2,2,有,有,5480000,35430,坡道平面,36.44,0,,RPVOMLRLMHGGFCH98EA,96.6,0.0,10.84,有,,15
大園區,房地(土地+建物)+車位,致遠一路1~30號,92.54,都市：其他:住宅區,,,1091011,土地1建物1車位2,六層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030506,520.86,5,2,5,有,有,36000000,73582,坡道平面,71.02,2900000,,RPXOMLQLMHGGFEH56DA,265.46,0.0,29.71,有,,14
八德區,房地(土地+建物)+車位,中正一路1~30號,14.49,都市：其他:商業區,,,1100316,土地1建物1車位1,三層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040617,135.44,2,2,1,有,有,8150000,60174,坡道平面,37.11,0,,RPROMLQKLHGGFFH48DA,60.81,0.0,6.39,有,493.0,24
平鎮區,房地(土地+建物),環南路二段241~270號,3.78,都市：其他:住宅區,,,1100319,土地1建物1車位0,七層,十八,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880726,32.69,1,0,1,有,有,2650000,81065,,0.0,0,,RPVOMLLMLHGGFGH68DA,22.23,0.0,0.0,有,495.0,18
